transaction_id,customer_id,timestamp,amount,transaction_country,txn_velocity_1h,txn_velocity_24h,is_new_payee,card_present,account_age_days,chargeback_history,prior_alerts,device_id,ip_country,merchant_id,merchant_category,merchant_country,merchant_risk_level,country_mismatch_flag,true_fraud,rule_score,triggered_rules,rule_alert_level,rule_score_normalized
T000704,C0017,2026-02-21 17:00:00,10.77,ID,0,10,0,0,522,1,1,D0077,SG,M008,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000322,C0118,2026-02-21 18:23:00,75.9,SG,3,1,0,1,1106,1,0,D0234,VN,M007,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000482,C0227,2026-02-21 21:40:00,29.04,VN,3,4,0,0,337,0,1,D0162,ID,M040,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000603,C0148,2026-02-22 07:53:00,65.59,VN,2,4,1,1,240,0,0,D0201,SG,M015,Money Transfer,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000071,C0003,2026-02-22 09:30:00,52.55,SG,1,9,0,0,1930,1,0,D0341,SG,M002,Travel,SG,Medium,0,0,0,[],Low,0.0
T000869,C0147,2026-02-22 13:12:00,310.98,SG,2,6,0,1,368,0,0,D0169,SG,M018,Money Transfer,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000984,C0181,2026-02-22 14:25:00,12.28,MY,1,4,0,1,878,0,1,D0349,SG,M008,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000092,C0212,2026-02-22 14:46:00,35.46,MY,0,4,1,1,1134,0,0,D0020,SG,M005,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000898,C0177,2026-02-22 16:40:00,62.57,SG,3,3,0,1,768,0,1,D0197,ID,M030,Travel,MY,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000307,C0152,2026-02-22 22:13:00,85.5,SG,1,5,0,1,822,0,0,D0076,MY,M013,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000409,C0128,2026-02-23 01:49:00,12.28,PH,3,4,0,1,103,0,1,D0226,SG,M019,Money Transfer,VN,High,1,1,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000799,C0064,2026-02-23 03:39:00,40.52,SG,2,3,0,1,1408,0,0,D0103,SG,M044,Money Transfer,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000604,C0063,2026-02-23 07:57:00,18.28,SG,2,4,0,1,902,2,1,D0099,SG,M038,Grocery,PH,Low,0,1,15,['Chargeback History'],Low,0.2727272727272727
T000715,C0196,2026-02-23 12:12:00,97.16,SG,2,3,0,1,71,0,0,D0349,TH,M006,Money Transfer,MY,High,1,0,40,"['Country Mismatch', 'High Risk Merchant', 'New Account']",Medium,0.7272727272727273
T000227,C0097,2026-02-23 17:31:00,18.87,PH,1,4,0,0,1525,0,2,D0337,SG,M012,Gaming,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000020,C0195,2026-02-23 17:33:00,21.33,SG,1,3,0,1,994,0,0,D0259,SG,M026,Luxury Goods,VN,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000272,C0293,2026-02-23 19:45:00,57.62,ID,1,3,0,0,376,0,1,D0371,SG,M032,Grocery,SG,Low,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000405,C0158,2026-02-23 20:55:00,32.46,ID,3,4,0,1,1450,0,0,D0225,TH,M033,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000966,C0108,2026-02-23 23:09:00,31.14,SG,1,3,0,1,831,0,0,D0340,SG,M028,Telecom,VN,Low,0,0,0,[],Low,0.0
T000385,C0036,2026-02-24 05:09:00,62.44,MY,1,2,1,1,1271,0,1,D0284,MY,M002,Travel,SG,Medium,0,0,0,[],Low,0.0
T000973,C0001,2026-02-24 13:47:00,84.25,VN,1,10,1,0,1240,0,0,D0332,ID,M021,Luxury Goods,ID,High,1,1,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000014,C0151,2026-02-24 14:03:00,25.54,SG,1,1,0,0,667,0,0,D0116,SG,M005,Electronics,SG,Medium,0,0,0,[],Low,0.0
T000416,C0040,2026-02-24 14:57:00,24.46,SG,2,6,0,1,1227,0,0,D0355,MY,M006,Money Transfer,MY,High,1,1,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000852,C0111,2026-02-24 16:32:00,10.41,SG,2,3,1,1,287,1,1,D0312,VN,M046,Travel,PH,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000522,C0059,2026-02-24 17:01:00,37.15,SG,2,4,1,0,145,1,2,D0146,SG,M031,Digital Services,VN,Medium,0,0,0,[],Low,0.0
T000519,C0089,2026-02-24 17:52:00,47.81,ID,1,3,1,1,1968,1,1,D0327,MY,M024,Money Transfer,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000822,C0092,2026-02-24 18:19:00,95.64,SG,1,2,0,0,510,0,0,D0270,SG,M034,Telecom,SG,Low,0,0,0,[],Low,0.0
T000033,C0001,2026-02-25 01:49:00,7.62,ID,1,2,0,0,111,1,0,D0304,SG,M031,Digital Services,VN,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000662,C0056,2026-02-25 04:19:00,109.91,SG,0,5,0,0,1659,0,0,D0207,MY,M050,Luxury Goods,ID,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000021,C0195,2026-02-25 06:15:00,6.6,SG,4,2,0,1,166,0,1,D0360,SG,M049,Luxury Goods,PH,High,0,0,35,"['High Transaction Velocity (1h)', 'High Risk Merchant']",Medium,0.6363636363636364
T000540,C0103,2026-02-25 06:45:00,86.22,SG,2,4,1,1,1616,0,0,D0030,SG,M029,Money Transfer,TH,High,0,1,15,['High Risk Merchant'],Low,0.2727272727272727
T000469,C0232,2026-02-25 07:14:00,47.05,SG,0,2,1,1,1596,1,0,D0137,SG,M028,Telecom,VN,Low,0,0,0,[],Low,0.0
T000303,C0128,2026-02-25 11:49:00,114.9,MY,2,5,0,1,1415,1,0,D0059,SG,M038,Grocery,PH,Low,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000441,C0117,2026-02-25 15:35:00,16.59,SG,2,4,0,1,1200,0,2,D0084,MY,M042,Gaming,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000776,C0145,2026-02-25 16:59:00,109.58,SG,0,2,0,1,102,0,0,D0061,SG,M021,Luxury Goods,ID,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000060,C0127,2026-02-25 19:16:00,88.18,VN,1,4,0,1,873,0,0,D0026,SG,M021,Luxury Goods,ID,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000179,C0076,2026-02-25 23:43:00,10.42,SG,0,6,0,0,45,0,0,D0392,SG,M041,Electronics,SG,Medium,0,0,10,['New Account'],Low,0.18181818181818182
T000912,C0131,2026-02-26 00:02:00,98.48,SG,0,2,0,0,1349,0,0,D0274,SG,M050,Luxury Goods,ID,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000455,C0130,2026-02-26 01:38:00,11.37,ID,2,8,1,0,70,0,0,D0079,MY,M007,Digital Services,SG,Medium,1,0,25,"['Country Mismatch', 'New Account']",Low,0.45454545454545453
T000971,C0282,2026-02-26 11:17:00,167.6,PH,3,5,0,1,1424,0,0,D0093,ID,M033,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000070,C0007,2026-02-26 18:14:00,21.6,SG,4,3,0,0,252,0,0,D0279,SG,M035,Luxury Goods,SG,High,0,0,35,"['High Transaction Velocity (1h)', 'High Risk Merchant']",Medium,0.6363636363636364
T000265,C0141,2026-02-26 22:58:00,29.3,SG,1,7,0,1,1555,1,1,D0233,ID,M025,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000377,C0223,2026-02-26 23:54:00,65.8,MY,1,4,0,1,1241,0,1,D0107,TH,M035,Luxury Goods,SG,High,1,1,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000671,C0092,2026-02-27 09:17:00,74.19,ID,1,5,0,1,1575,0,0,D0047,VN,M028,Telecom,VN,Low,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000610,C0259,2026-02-27 11:05:00,8.84,SG,1,5,0,1,1434,0,0,D0130,SG,M036,Digital Services,SG,Medium,0,0,0,[],Low,0.0
T000468,C0295,2026-02-27 11:10:00,26.13,SG,1,4,0,0,1814,1,0,D0013,SG,M021,Luxury Goods,ID,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000858,C0003,2026-02-27 12:44:00,5.97,SG,3,0,0,1,1696,1,1,D0299,SG,M026,Luxury Goods,VN,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000784,C0181,2026-02-27 12:48:00,28.3,MY,0,9,1,1,1251,1,0,D0306,ID,M048,Gaming,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000712,C0222,2026-02-27 13:13:00,50.38,MY,1,4,1,1,1014,1,0,D0301,SG,M034,Telecom,SG,Low,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000036,C0012,2026-02-27 14:28:00,106.11,SG,1,11,0,1,1131,0,0,D0028,SG,M030,Travel,MY,Medium,0,0,0,[],Low,0.0
T000584,C0293,2026-02-27 15:06:00,6.53,SG,3,4,0,1,127,0,0,D0252,VN,M048,Gaming,SG,High,1,1,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000334,C0286,2026-02-27 15:09:00,255.44,ID,2,4,0,1,1270,0,0,D0250,ID,M045,Travel,VN,Medium,0,0,0,[],Low,0.0
T000630,C0269,2026-02-27 16:02:00,56.17,SG,1,2,0,1,1575,0,1,D0130,SG,M018,Money Transfer,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000132,C0220,2026-02-27 18:51:00,25.19,SG,2,3,0,0,658,0,1,D0371,MY,M009,Gaming,VN,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000985,C0242,2026-02-27 19:31:00,90.21,SG,1,5,1,0,964,0,0,D0324,SG,M039,Grocery,SG,Low,0,0,0,[],Low,0.0
T000736,C0134,2026-02-27 20:05:00,37.22,SG,1,2,0,0,776,1,0,D0203,SG,M043,Telecom,PH,Low,0,0,0,[],Low,0.0
T000727,C0175,2026-02-27 23:00:00,74.37,TH,1,4,1,1,75,1,1,D0082,SG,M046,Travel,PH,Medium,1,1,25,"['Country Mismatch', 'New Account']",Low,0.45454545454545453
T000464,C0011,2026-02-28 01:33:00,72.51,SG,1,8,0,1,770,1,0,D0089,SG,M045,Travel,VN,Medium,0,1,0,[],Low,0.0
T000201,C0104,2026-02-28 04:03:00,21.45,SG,0,2,0,0,910,1,1,D0294,SG,M028,Telecom,VN,Low,0,0,0,[],Low,0.0
T000204,C0179,2026-02-28 05:59:00,57.21,SG,2,7,0,0,412,0,0,D0170,SG,M021,Luxury Goods,ID,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000693,C0258,2026-02-28 09:16:00,77.46,PH,1,5,1,1,1536,0,1,D0017,SG,M033,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000024,C0160,2026-02-28 18:51:00,40.7,TH,0,3,0,0,1955,0,2,D0254,SG,M019,Money Transfer,VN,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000513,C0149,2026-02-28 19:04:00,47.35,SG,1,9,0,0,22,0,0,D0228,SG,M032,Grocery,SG,Low,0,1,10,['New Account'],Low,0.18181818181818182
T000838,C0174,2026-02-28 19:05:00,168.85,SG,0,7,0,1,901,0,1,D0358,SG,M012,Gaming,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000872,C0173,2026-02-28 21:11:00,54.05,SG,0,3,0,1,1739,0,2,D0185,VN,M012,Gaming,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000203,C0288,2026-02-28 22:56:00,36.14,SG,0,1,0,0,160,0,0,D0302,SG,M021,Luxury Goods,ID,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000507,C0017,2026-03-01 01:47:00,32.67,PH,1,3,0,0,1377,0,1,D0251,SG,M001,Gaming,PH,High,1,1,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000358,C0247,2026-03-01 05:54:00,139.11,ID,1,2,0,1,602,1,0,D0032,ID,M029,Money Transfer,TH,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000139,C0194,2026-03-01 10:56:00,105.84,TH,1,3,1,1,452,0,0,D0291,SG,M012,Gaming,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000217,C0067,2026-03-01 17:01:00,6.81,TH,0,7,0,0,1894,1,1,D0063,MY,M036,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000631,C0120,2026-03-01 17:19:00,69.78,SG,1,3,0,1,726,2,0,D0217,PH,M013,Electronics,SG,Medium,1,0,30,"['Country Mismatch', 'Chargeback History']",Medium,0.5454545454545454
T000588,C0140,2026-03-01 17:47:00,64.49,PH,1,4,0,1,1975,0,0,D0392,TH,M004,Gaming,MY,High,1,1,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000760,C0262,2026-03-01 20:28:00,41.77,SG,1,3,0,1,1088,1,0,D0366,SG,M045,Travel,VN,Medium,0,1,0,[],Low,0.0
T000184,C0267,2026-03-01 20:42:00,34.44,SG,3,5,0,1,246,0,0,D0150,ID,M017,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000291,C0202,2026-03-02 00:16:00,91.0,SG,3,3,1,1,818,0,0,D0097,ID,M019,Money Transfer,VN,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000466,C0113,2026-03-02 04:32:00,15.99,ID,0,1,1,1,777,1,0,D0240,PH,M018,Money Transfer,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000894,C0220,2026-03-02 05:04:00,6.57,SG,0,3,0,1,1279,0,0,D0264,SG,M048,Gaming,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000762,C0257,2026-03-02 06:09:00,30.73,MY,2,4,0,1,427,1,1,D0130,SG,M022,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000284,C0101,2026-03-02 07:11:00,16.27,ID,1,2,0,0,1799,0,2,D0322,SG,M003,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000679,C0191,2026-03-02 08:20:00,9.13,SG,4,6,0,1,1436,0,0,D0112,SG,M027,Luxury Goods,PH,High,0,0,35,"['High Transaction Velocity (1h)', 'High Risk Merchant']",Medium,0.6363636363636364
T000045,C0121,2026-03-02 10:54:00,34.53,SG,0,3,0,0,1976,1,1,D0243,TH,M036,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000156,C0038,2026-03-02 11:32:00,5.5,SG,2,7,0,1,1409,2,1,D0248,SG,M031,Digital Services,VN,Medium,0,0,15,['Chargeback History'],Low,0.2727272727272727
T000447,C0098,2026-03-02 12:22:00,20.35,SG,1,5,1,0,358,0,1,D0246,SG,M044,Money Transfer,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000448,C0268,2026-03-02 13:55:00,38.16,SG,2,3,1,1,1892,0,0,D0055,SG,M026,Luxury Goods,VN,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000161,C0178,2026-03-02 17:35:00,115.48,SG,1,2,1,1,773,0,0,D0352,SG,M011,Electronics,PH,Medium,0,0,0,[],Low,0.0
T000686,C0249,2026-03-02 18:28:00,5.51,ID,0,7,0,0,1757,0,0,D0252,SG,M047,Money Transfer,SG,High,1,1,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000398,C0256,2026-03-02 19:05:00,6.29,SG,0,6,0,1,1117,1,0,D0025,SG,M014,Electronics,ID,Medium,0,0,0,[],Low,0.0
T000046,C0214,2026-03-03 00:57:00,26.25,ID,0,6,0,1,898,0,1,D0068,SG,M025,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000411,C0209,2026-03-03 01:22:00,96.31,PH,5,2,0,1,876,0,0,D0360,SG,M039,Grocery,SG,Low,1,0,35,"['High Transaction Velocity (1h)', 'Country Mismatch']",Medium,0.6363636363636364
T000058,C0180,2026-03-03 01:39:00,3.72,MY,0,7,0,1,840,0,0,D0276,ID,M046,Travel,PH,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000728,C0285,2026-03-03 04:12:00,44.94,ID,0,3,1,1,882,0,0,D0128,SG,M022,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000564,C0269,2026-03-03 06:23:00,57.9,SG,3,2,0,1,1067,0,0,D0198,SG,M004,Gaming,MY,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000698,C0224,2026-03-03 10:21:00,35.49,SG,0,4,0,1,1093,0,1,D0354,SG,M047,Money Transfer,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000958,C0107,2026-03-03 10:24:00,38.77,ID,2,2,0,1,454,0,1,D0223,PH,M030,Travel,MY,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000206,C0023,2026-03-03 12:54:00,67.32,SG,3,3,0,1,1253,0,2,D0041,SG,M027,Luxury Goods,PH,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000600,C0260,2026-03-03 13:48:00,140.33,ID,2,4,0,0,1401,1,0,D0363,VN,M004,Gaming,MY,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000638,C0029,2026-03-03 14:46:00,37.14,SG,2,6,0,1,1060,0,0,D0394,SG,M014,Electronics,ID,Medium,0,0,0,[],Low,0.0
T000724,C0210,2026-03-03 16:58:00,14.7,SG,2,3,0,1,1786,2,1,D0352,SG,M010,Telecom,VN,Low,0,0,15,['Chargeback History'],Low,0.2727272727272727
T000397,C0293,2026-03-03 17:31:00,7.81,VN,1,4,1,1,975,0,0,D0270,SG,M041,Electronics,SG,Medium,1,1,15,['Country Mismatch'],Low,0.2727272727272727
T000176,C0069,2026-03-03 20:05:00,389.84,SG,3,2,0,1,1567,0,1,D0207,PH,M041,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000620,C0020,2026-03-03 20:44:00,54.34,SG,1,0,0,1,357,0,0,D0016,SG,M029,Money Transfer,TH,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000683,C0133,2026-03-03 21:12:00,44.61,VN,1,3,0,0,656,0,1,D0382,SG,M044,Money Transfer,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000017,C0008,2026-03-03 21:35:00,76.65,ID,0,2,0,1,68,0,0,D0051,SG,M001,Gaming,PH,High,1,1,40,"['Country Mismatch', 'High Risk Merchant', 'New Account']",Medium,0.7272727272727273
T000746,C0285,2026-03-04 00:59:00,28.77,SG,1,5,0,1,1222,0,0,D0136,SG,M039,Grocery,SG,Low,0,0,0,[],Low,0.0
T000136,C0118,2026-03-04 03:14:00,184.14,SG,2,3,1,1,1231,0,0,D0228,PH,M038,Grocery,PH,Low,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000480,C0239,2026-03-04 03:20:00,11.43,SG,2,5,0,1,584,1,1,D0232,SG,M034,Telecom,SG,Low,0,0,0,[],Low,0.0
T000611,C0262,2026-03-04 05:08:00,26.09,SG,1,5,0,1,1772,0,0,D0195,SG,M019,Money Transfer,VN,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000585,C0153,2026-03-04 06:03:00,73.38,SG,1,6,0,1,329,0,0,D0216,SG,M021,Luxury Goods,ID,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000694,C0206,2026-03-04 08:20:00,18.63,MY,1,4,0,0,1181,1,1,D0212,SG,M042,Gaming,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000400,C0226,2026-03-04 10:32:00,97.06,MY,0,3,0,1,1025,1,0,D0105,PH,M025,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000706,C0188,2026-03-04 10:50:00,46.91,ID,1,2,0,1,1095,2,0,D0395,MY,M018,Money Transfer,SG,High,1,0,45,"['Country Mismatch', 'High Risk Merchant', 'Chargeback History']",Medium,0.8181818181818182
T000149,C0020,2026-03-04 13:24:00,25.88,SG,2,4,0,0,230,0,1,D0335,ID,M029,Money Transfer,TH,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000279,C0296,2026-03-04 16:32:00,52.72,SG,0,4,1,1,230,0,1,D0376,MY,M002,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000827,C0002,2026-03-04 19:49:00,36.05,SG,2,5,0,0,1990,0,1,D0010,ID,M048,Gaming,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000224,C0231,2026-03-05 00:15:00,116.33,ID,4,4,0,1,294,0,3,D0027,SG,M032,Grocery,SG,Low,1,1,35,"['High Transaction Velocity (1h)', 'Country Mismatch']",Medium,0.6363636363636364
T000474,C0152,2026-03-05 02:12:00,116.09,SG,1,6,0,0,1897,0,1,D0243,TH,M022,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000041,C0073,2026-03-05 04:22:00,302.53,SG,5,1,0,0,1908,1,0,D0082,SG,M023,Telecom,SG,Low,0,0,20,['High Transaction Velocity (1h)'],Low,0.36363636363636365
T000563,C0247,2026-03-05 04:47:00,20.04,SG,2,2,1,1,1365,0,0,D0370,SG,M044,Money Transfer,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000410,C0224,2026-03-05 06:03:00,48.71,TH,1,2,0,0,1334,1,1,D0400,SG,M045,Travel,VN,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000743,C0099,2026-03-05 09:07:00,18.72,SG,0,7,1,1,915,0,0,D0138,SG,M041,Electronics,SG,Medium,0,0,0,[],Low,0.0
T000802,C0072,2026-03-05 10:42:00,49.27,SG,0,4,0,0,1346,0,2,D0236,MY,M012,Gaming,SG,High,1,1,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000283,C0257,2026-03-05 11:32:00,74.36,SG,2,5,1,0,618,0,0,D0057,SG,M005,Electronics,SG,Medium,0,0,0,[],Low,0.0
T000572,C0236,2026-03-05 16:00:00,14.3,MY,1,7,1,1,754,0,0,D0137,SG,M008,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000532,C0270,2026-03-05 17:07:00,25.46,TH,0,1,0,1,355,0,0,D0316,ID,M034,Telecom,SG,Low,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000738,C0058,2026-03-05 17:52:00,221.61,MY,1,1,0,1,1205,0,0,D0087,TH,M012,Gaming,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000465,C0164,2026-03-05 17:54:00,96.65,SG,1,3,0,1,1432,1,1,D0203,ID,M037,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000188,C0291,2026-03-05 19:46:00,134.57,SG,3,4,1,0,813,0,1,D0096,SG,M010,Telecom,VN,Low,0,1,0,[],Low,0.0
T000936,C0066,2026-03-06 00:33:00,81.58,SG,1,4,0,0,136,0,0,D0297,SG,M020,Electronics,SG,Medium,0,0,0,[],Low,0.0
T000968,C0130,2026-03-06 01:14:00,62.23,SG,0,3,0,0,1296,0,1,D0062,VN,M041,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000593,C0295,2026-03-06 08:18:00,26.46,MY,0,2,0,1,1865,0,1,D0266,SG,M009,Gaming,VN,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000439,C0076,2026-03-06 10:12:00,21.95,SG,1,2,0,1,1805,0,1,D0393,SG,M036,Digital Services,SG,Medium,0,0,0,[],Low,0.0
T000103,C0111,2026-03-06 10:27:00,96.53,SG,1,4,0,1,386,0,0,D0167,TH,M038,Grocery,PH,Low,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000621,C0241,2026-03-06 12:40:00,34.43,PH,1,3,0,1,1841,0,0,D0209,ID,M018,Money Transfer,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000597,C0153,2026-03-06 14:08:00,18.28,SG,0,9,0,0,63,0,1,D0346,TH,M038,Grocery,PH,Low,1,1,25,"['Country Mismatch', 'New Account']",Low,0.45454545454545453
T000796,C0214,2026-03-06 14:45:00,9.77,SG,2,3,0,1,1768,1,0,D0388,SG,M012,Gaming,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000723,C0120,2026-03-06 15:45:00,102.97,SG,1,4,0,1,407,0,0,D0096,PH,M003,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000320,C0177,2026-03-06 16:59:00,12.0,SG,4,5,0,1,905,0,0,D0066,SG,M030,Travel,MY,Medium,0,0,20,['High Transaction Velocity (1h)'],Low,0.36363636363636365
T000141,C0026,2026-03-06 18:24:00,114.27,VN,3,3,0,1,688,0,0,D0266,SG,M047,Money Transfer,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000182,C0296,2026-03-06 20:24:00,16.14,TH,2,7,0,1,1166,0,0,D0011,VN,M035,Luxury Goods,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000797,C0117,2026-03-06 20:36:00,33.59,TH,1,3,0,1,1431,1,0,D0255,SG,M008,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000072,C0111,2026-03-06 21:06:00,346.21,SG,0,7,0,1,56,0,0,D0328,SG,M046,Travel,PH,Medium,0,0,10,['New Account'],Low,0.18181818181818182
T000514,C0081,2026-03-06 21:48:00,14.33,SG,2,6,1,0,68,0,1,D0121,MY,M038,Grocery,PH,Low,1,0,25,"['Country Mismatch', 'New Account']",Low,0.45454545454545453
T000121,C0095,2026-03-06 23:17:00,69.01,ID,0,3,0,1,1182,0,0,D0085,TH,M035,Luxury Goods,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000576,C0239,2026-03-07 00:10:00,38.92,ID,1,5,0,1,1797,0,1,D0017,PH,M010,Telecom,VN,Low,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000756,C0236,2026-03-07 01:54:00,8.77,VN,1,3,0,1,70,0,0,D0098,SG,M024,Money Transfer,SG,High,1,1,40,"['Country Mismatch', 'High Risk Merchant', 'New Account']",Medium,0.7272727272727273
T000422,C0235,2026-03-07 04:08:00,66.57,SG,0,5,0,0,1009,0,0,D0352,SG,M001,Gaming,PH,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
